id	hate_type	hate_severity	to_whom	model
568778	None	Little to None	None	xlm-roberta-base
481347	None	Little to None	None	xlm-roberta-base
288108	Abusive	Severe	Individual	xlm-roberta-base
814045	None	Little to None	None	xlm-roberta-base
836563	Profane	Severe	Individual	xlm-roberta-base
41934	Political Hate	Mild	Organization	xlm-roberta-base
870959	None	Little to None	None	xlm-roberta-base
681972	None	Little to None	None	xlm-roberta-base
577353	None	Little to None	None	xlm-roberta-base
92820	None	Little to None	None	xlm-roberta-base
592507	Abusive	Little to None	None	xlm-roberta-base
838458	None	Little to None	None	xlm-roberta-base
665334	None	Little to None	None	xlm-roberta-base
192044	Abusive	Severe	Individual	xlm-roberta-base
16230	Abusive	Severe	Individual	xlm-roberta-base
347271	None	Little to None	None	xlm-roberta-base
565737	Abusive	Little to None	None	xlm-roberta-base
400315	None	Little to None	None	xlm-roberta-base
845313	Abusive	Severe	Individual	xlm-roberta-base
874169	None	Little to None	None	xlm-roberta-base
805648	Abusive	Little to None	None	xlm-roberta-base
780400	None	Little to None	None	xlm-roberta-base
676984	Political Hate	Mild	Organization	xlm-roberta-base
680565	Abusive	Little to None	None	xlm-roberta-base
224020	Political Hate	Mild	Individual	xlm-roberta-base
503050	None	Little to None	None	xlm-roberta-base
596727	Abusive	Severe	Community	xlm-roberta-base
745868	None	Little to None	None	xlm-roberta-base
181974	Profane	Severe	Organization	xlm-roberta-base
660131	None	Little to None	None	xlm-roberta-base
681272	None	Little to None	None	xlm-roberta-base
806115	Political Hate	Little to None	Society	xlm-roberta-base
829990	None	Little to None	None	xlm-roberta-base
207084	Abusive	Mild	Individual	xlm-roberta-base
45526	Profane	Severe	Individual	xlm-roberta-base
384502	None	Little to None	None	xlm-roberta-base
67299	Political Hate	Mild	Organization	xlm-roberta-base
183338	None	Little to None	None	xlm-roberta-base
412667	Profane	Severe	Individual	xlm-roberta-base
485086	None	Little to None	None	xlm-roberta-base
302738	None	Little to None	None	xlm-roberta-base
203961	Political Hate	Mild	Organization	xlm-roberta-base
640149	None	Little to None	None	xlm-roberta-base
863596	None	Little to None	None	xlm-roberta-base
760544	None	Little to None	None	xlm-roberta-base
821927	None	Little to None	None	xlm-roberta-base
213646	Political Hate	Mild	Organization	xlm-roberta-base
521550	None	Little to None	None	xlm-roberta-base
756585	None	Little to None	None	xlm-roberta-base
546219	Abusive	Mild	Society	xlm-roberta-base
384145	None	Little to None	None	xlm-roberta-base
651042	Profane	Severe	Community	xlm-roberta-base
3884	None	Little to None	None	xlm-roberta-base
849693	Abusive	Mild	Organization	xlm-roberta-base
450080	Abusive	Little to None	None	xlm-roberta-base
316710	Abusive	Mild	Community	xlm-roberta-base
213786	None	Little to None	Individual	xlm-roberta-base
16106	Religious Hate	Mild	Community	xlm-roberta-base
403861	None	Little to None	None	xlm-roberta-base
626776	None	Little to None	None	xlm-roberta-base
797572	Abusive	Severe	Community	xlm-roberta-base
786348	None	Little to None	None	xlm-roberta-base
391499	None	Little to None	None	xlm-roberta-base
415302	None	Little to None	None	xlm-roberta-base
574160	None	Little to None	None	xlm-roberta-base
214005	Profane	Severe	Individual	xlm-roberta-base
153930	None	Little to None	None	xlm-roberta-base
73055	Profane	Severe	Community	xlm-roberta-base
3685	None	Little to None	None	xlm-roberta-base
837050	Abusive	Mild	Community	xlm-roberta-base
61904	Abusive	Little to None	None	xlm-roberta-base
198557	Abusive	Little to None	Society	xlm-roberta-base
498997	Profane	Severe	Individual	xlm-roberta-base
193809	None	Little to None	None	xlm-roberta-base
748796	Abusive	Little to None	Individual	xlm-roberta-base
911814	Abusive	Little to None	None	xlm-roberta-base
47629	None	Little to None	None	xlm-roberta-base
78765	None	Little to None	None	xlm-roberta-base
170734	Profane	Severe	Individual	xlm-roberta-base
797101	Profane	Severe	Community	xlm-roberta-base
306050	Abusive	Mild	Organization	xlm-roberta-base
540555	None	Little to None	None	xlm-roberta-base
573177	None	Little to None	None	xlm-roberta-base
16318	Political Hate	Mild	Individual	xlm-roberta-base
772051	None	Little to None	None	xlm-roberta-base
743450	None	Little to None	None	xlm-roberta-base
93486	None	Little to None	None	xlm-roberta-base
204987	Religious Hate	Little to None	None	xlm-roberta-base
864370	None	Little to None	None	xlm-roberta-base
537989	None	Little to None	None	xlm-roberta-base
161323	None	Little to None	None	xlm-roberta-base
768666	Political Hate	Mild	Society	xlm-roberta-base
712587	None	Little to None	None	xlm-roberta-base
87624	None	Little to None	None	xlm-roberta-base
622514	None	Little to None	None	xlm-roberta-base
110401	None	Little to None	None	xlm-roberta-base
576806	None	Little to None	None	xlm-roberta-base
176578	None	Little to None	None	xlm-roberta-base
402835	Political Hate	Mild	Organization	xlm-roberta-base
347841	Profane	Severe	Individual	xlm-roberta-base
783575	None	Little to None	None	xlm-roberta-base
193923	Political Hate	Little to None	Organization	xlm-roberta-base
407816	None	Little to None	None	xlm-roberta-base
754902	Religious Hate	Severe	Community	xlm-roberta-base
869425	Profane	Severe	Individual	xlm-roberta-base
225853	Political Hate	Mild	Organization	xlm-roberta-base
279642	None	Little to None	None	xlm-roberta-base
592407	None	Little to None	None	xlm-roberta-base
361078	None	Little to None	None	xlm-roberta-base
873621	None	Little to None	None	xlm-roberta-base
842492	None	Little to None	None	xlm-roberta-base
188130	Political Hate	Severe	Organization	xlm-roberta-base
920004	Abusive	Little to None	Organization	xlm-roberta-base
356369	Abusive	Mild	Society	xlm-roberta-base
638332	Abusive	Mild	Society	xlm-roberta-base
339871	None	Little to None	None	xlm-roberta-base
422897	None	Little to None	None	xlm-roberta-base
689215	None	Little to None	None	xlm-roberta-base
192113	Political Hate	Mild	Individual	xlm-roberta-base
370198	Abusive	Severe	Society	xlm-roberta-base
237652	Political Hate	Mild	Organization	xlm-roberta-base
502483	None	Little to None	None	xlm-roberta-base
404032	None	Little to None	None	xlm-roberta-base
706865	None	Little to None	None	xlm-roberta-base
528970	None	Little to None	None	xlm-roberta-base
511557	None	Little to None	None	xlm-roberta-base
288760	Political Hate	Mild	Organization	xlm-roberta-base
930584	None	Little to None	None	xlm-roberta-base
716604	Abusive	Mild	Community	xlm-roberta-base
209132	Profane	Severe	Individual	xlm-roberta-base
643463	Political Hate	Little to None	Organization	xlm-roberta-base
449380	None	Little to None	None	xlm-roberta-base
462089	Abusive	Mild	Individual	xlm-roberta-base
807418	Political Hate	Mild	Society	xlm-roberta-base
844999	Abusive	Mild	Society	xlm-roberta-base
116809	None	Little to None	None	xlm-roberta-base
798398	None	Little to None	None	xlm-roberta-base
571713	Abusive	Mild	Organization	xlm-roberta-base
104993	Political Hate	Little to None	Organization	xlm-roberta-base
73504	None	Little to None	None	xlm-roberta-base
744976	None	Little to None	None	xlm-roberta-base
786776	Abusive	Mild	Society	xlm-roberta-base
517151	Abusive	Mild	Individual	xlm-roberta-base
228467	None	Little to None	None	xlm-roberta-base
711529	None	Little to None	None	xlm-roberta-base
133630	None	Little to None	None	xlm-roberta-base
892817	Abusive	Severe	Individual	xlm-roberta-base
15587	None	Little to None	None	xlm-roberta-base
746885	None	Little to None	None	xlm-roberta-base
388610	None	Little to None	None	xlm-roberta-base
569875	None	Little to None	None	xlm-roberta-base
619363	None	Little to None	None	xlm-roberta-base
232667	Political Hate	Mild	Community	xlm-roberta-base
203527	None	Little to None	None	xlm-roberta-base
177262	None	Little to None	None	xlm-roberta-base
484446	None	Little to None	None	xlm-roberta-base
397335	None	Little to None	None	xlm-roberta-base
344074	None	Little to None	None	xlm-roberta-base
112702	Political Hate	Mild	Individual	xlm-roberta-base
316577	None	Little to None	None	xlm-roberta-base
185341	Political Hate	Mild	Organization	xlm-roberta-base
778849	Profane	Severe	None	xlm-roberta-base
226116	Abusive	Mild	Individual	xlm-roberta-base
627599	None	Little to None	None	xlm-roberta-base
915497	Abusive	Mild	Individual	xlm-roberta-base
19709	Abusive	Severe	Individual	xlm-roberta-base
904157	None	Little to None	None	xlm-roberta-base
445126	None	Little to None	None	xlm-roberta-base
795550	None	Little to None	None	xlm-roberta-base
358359	None	Little to None	None	xlm-roberta-base
869256	Profane	Severe	Community	xlm-roberta-base
912382	None	Little to None	None	xlm-roberta-base
334303	Abusive	Severe	Individual	xlm-roberta-base
572465	None	Little to None	None	xlm-roberta-base
792708	Political Hate	Mild	Individual	xlm-roberta-base
829977	None	Little to None	None	xlm-roberta-base
10084	None	Little to None	None	xlm-roberta-base
114377	Profane	Severe	Organization	xlm-roberta-base
174499	Abusive	Severe	Individual	xlm-roberta-base
772600	None	Little to None	None	xlm-roberta-base
815939	None	Little to None	None	xlm-roberta-base
210779	Political Hate	Severe	Organization	xlm-roberta-base
232512	Abusive	Mild	Individual	xlm-roberta-base
752965	None	Little to None	None	xlm-roberta-base
902112	None	Little to None	Individual	xlm-roberta-base
386496	None	Little to None	None	xlm-roberta-base
888381	Abusive	Little to None	None	xlm-roberta-base
549623	Abusive	Little to None	Community	xlm-roberta-base
387440	Abusive	Mild	Individual	xlm-roberta-base
205075	None	Little to None	None	xlm-roberta-base
443396	None	Little to None	None	xlm-roberta-base
286646	None	Little to None	None	xlm-roberta-base
233281	Abusive	Mild	Organization	xlm-roberta-base
76617	Profane	Severe	Organization	xlm-roberta-base
844136	None	Little to None	None	xlm-roberta-base
614346	Abusive	Mild	Community	xlm-roberta-base
650675	Abusive	Mild	Individual	xlm-roberta-base
710487	Abusive	Mild	Community	xlm-roberta-base
639974	Political Hate	Mild	Organization	xlm-roberta-base
120461	None	Little to None	None	xlm-roberta-base
779200	Abusive	Mild	Individual	xlm-roberta-base
24935	None	Little to None	None	xlm-roberta-base
656921	None	Little to None	None	xlm-roberta-base
697637	None	Little to None	None	xlm-roberta-base
241306	Abusive	Mild	Organization	xlm-roberta-base
320725	None	Little to None	None	xlm-roberta-base
817929	None	Little to None	Individual	xlm-roberta-base
428614	None	Little to None	None	xlm-roberta-base
265909	None	Little to None	None	xlm-roberta-base
846600	Abusive	Little to None	None	xlm-roberta-base
557248	None	Little to None	None	xlm-roberta-base
73633	None	Little to None	None	xlm-roberta-base
259403	Abusive	Mild	Society	xlm-roberta-base
792206	None	Little to None	None	xlm-roberta-base
8453	Abusive	Little to None	None	xlm-roberta-base
312281	None	Little to None	None	xlm-roberta-base
242867	Abusive	Mild	Individual	xlm-roberta-base
184018	None	Little to None	None	xlm-roberta-base
122742	None	Little to None	None	xlm-roberta-base
315150	None	Little to None	None	xlm-roberta-base
807931	Religious Hate	Mild	Community	xlm-roberta-base
857167	Abusive	Mild	Individual	xlm-roberta-base
244090	Political Hate	Severe	Individual	xlm-roberta-base
683490	None	Little to None	None	xlm-roberta-base
149901	None	Little to None	None	xlm-roberta-base
665915	None	Little to None	None	xlm-roberta-base
667068	None	Little to None	None	xlm-roberta-base
291602	Profane	Severe	Individual	xlm-roberta-base
29995	Profane	Severe	Organization	xlm-roberta-base
711354	Abusive	Little to None	Individual	xlm-roberta-base
317863	Abusive	Little to None	Community	xlm-roberta-base
384929	None	Little to None	None	xlm-roberta-base
620146	None	Little to None	None	xlm-roberta-base
879389	None	Little to None	None	xlm-roberta-base
438732	None	Little to None	None	xlm-roberta-base
602579	Political Hate	Mild	Individual	xlm-roberta-base
138734	None	Little to None	None	xlm-roberta-base
489540	None	Little to None	None	xlm-roberta-base
183626	None	Little to None	None	xlm-roberta-base
411408	Abusive	Little to None	None	xlm-roberta-base
342776	None	Little to None	None	xlm-roberta-base
366955	Abusive	Little to None	Organization	xlm-roberta-base
34917	None	Little to None	None	xlm-roberta-base
135629	Profane	Severe	Organization	xlm-roberta-base
580182	Political Hate	Mild	Organization	xlm-roberta-base
384710	None	Little to None	None	xlm-roberta-base
797535	None	Little to None	None	xlm-roberta-base
872350	None	Little to None	None	xlm-roberta-base
928365	None	Little to None	None	xlm-roberta-base
850189	None	Little to None	None	xlm-roberta-base
701965	Abusive	Little to None	Individual	xlm-roberta-base
696396	None	Little to None	None	xlm-roberta-base
930963	None	Little to None	None	xlm-roberta-base
367753	Abusive	Severe	Society	xlm-roberta-base
808574	Abusive	Little to None	None	xlm-roberta-base
508367	Abusive	Little to None	Organization	xlm-roberta-base
762552	None	Little to None	None	xlm-roberta-base
923107	None	Little to None	None	xlm-roberta-base
103677	Profane	Severe	Individual	xlm-roberta-base
764559	None	Little to None	None	xlm-roberta-base
186027	Profane	Severe	Individual	xlm-roberta-base
730417	None	Little to None	None	xlm-roberta-base
547096	Abusive	Mild	Organization	xlm-roberta-base
589698	None	Little to None	None	xlm-roberta-base
932119	None	Little to None	None	xlm-roberta-base
361130	None	Little to None	None	xlm-roberta-base
771994	None	Little to None	None	xlm-roberta-base
800273	None	Little to None	None	xlm-roberta-base
929113	Abusive	Little to None	None	xlm-roberta-base
612681	None	Little to None	None	xlm-roberta-base
540886	Abusive	Mild	Individual	xlm-roberta-base
76530	Political Hate	Little to None	Organization	xlm-roberta-base
368360	Political Hate	Mild	Society	xlm-roberta-base
42627	Profane	Severe	Individual	xlm-roberta-base
655922	None	Little to None	None	xlm-roberta-base
830422	None	Little to None	None	xlm-roberta-base
707371	Abusive	Little to None	Society	xlm-roberta-base
624343	Profane	Severe	Organization	xlm-roberta-base
315838	Abusive	Mild	Organization	xlm-roberta-base
663306	None	Little to None	None	xlm-roberta-base
341734	Abusive	Little to None	Individual	xlm-roberta-base
587897	None	Little to None	None	xlm-roberta-base
731597	Abusive	Mild	Society	xlm-roberta-base
878430	None	Little to None	None	xlm-roberta-base
157600	Abusive	Little to None	Community	xlm-roberta-base
282324	Political Hate	Mild	Organization	xlm-roberta-base
110982	Political Hate	Mild	Organization	xlm-roberta-base
256834	Political Hate	Severe	Individual	xlm-roberta-base
460441	None	Little to None	None	xlm-roberta-base
502882	None	Little to None	None	xlm-roberta-base
270483	Abusive	Little to None	Individual	xlm-roberta-base
564502	None	Little to None	None	xlm-roberta-base
545027	None	Little to None	None	xlm-roberta-base
705820	None	Little to None	None	xlm-roberta-base
223074	None	Little to None	None	xlm-roberta-base
712563	None	Little to None	None	xlm-roberta-base
786291	Abusive	Mild	Community	xlm-roberta-base
406086	None	Little to None	None	xlm-roberta-base
212373	Profane	Severe	Organization	xlm-roberta-base
772011	Profane	Severe	Individual	xlm-roberta-base
62598	Political Hate	Mild	Organization	xlm-roberta-base
759710	Political Hate	Little to None	Society	xlm-roberta-base
124726	None	Little to None	None	xlm-roberta-base
885039	Abusive	Mild	Organization	xlm-roberta-base
890300	None	Little to None	None	xlm-roberta-base
